PRODUCT,LOCATION,LOCATION TYPE,CREATED,BATCH,EXPIRE,UNIT,QUANTITY LEFT,BASE PRICE LIST
MMT,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,02540009iuy,31/01/2023,ml,0,6.00
STREPSILS HONEY/LEMON LOZENGES 16'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,00909eetyu,31/10/2025,Pack,0,5.00
POLYGYNAX PESS 12'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,909009st,30/06/2025,gram,1,186.00
METROLEX-F METRO/FURAZOLIDINE 150MG /5ML SUSP 100ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,oo09o7p35,28/05/2026,Bottle,4,42.00
CANDID V6,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,oopio4rtyu,31/01/2025,pc,0,22.50
Impressor caps,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,09904rthy,31/03/2023,pc,0,63.00
CANDID V3,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,00036524,30/09/2022,pc,0,16.00
ACICLOVIR 200MG TABLET 25'S RANBAX,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,00002445T,31/12/2027,Tablet,5,1.80
LEISHMAN,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,OPI000245P,23/04/2023,Bottle,0,12.00
ZINC OXIDE PLASTER ADHESIVE 3INC,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,IU002K,16/02/2025,Piece,1,35.00
 EROTICA 5TH PANEL CONDOMS 3',Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ft0000065,02/02/2024,Pack,0,0.00
GLIBENIL GLIBENCLAMIDE 5MG TAB 100'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BJ09627,31/08/2025,Tablet,0,0.10
VITAMIN C WITHOUT ZINC,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,V65787,17/02/2023,Pack,0,25.00
VITAMIN C WITH ZINC,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,VI5432,17/02/2024,Packet,0,40.00
VALUPAK VITAMIN B COMPLEX 60 TAB,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,L14140,01/10/2021,Pack,0,15.00
COARTEM TAB 20/120 6'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KM176,29/08/2024,Tab,0,48.00
GEN-M SUSP 60ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,311D041,01/10/2023,Bottle,0,21.00
ADVAXONE 1G,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,183051183,01/11/2021,vial,0,15.00
ADVAXIME 750MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,183211315,01/11/2021,vial,0,15.00
HYDROCORTISONE 100MG INJ 50'S TROGE,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,EM20025,01/12/2022,vial,0,4.00
OMEXET OMEPRAZOLE 20MG CAP 28'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0107W,30/06/2024,Tablet,0,39.00
NEXIUM 10MG SACHET,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,RDNN,31/08/2027,sachet,28,31.50
OMEPRAZOLE TABLET 20MG (ADVAPRAZOLE),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,183121174,30/11/2023,gram,0,23.00
CHOCHO TEA,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0035,17/03/2021,Box,0,7.50
DIAGELLATES ELIXIR  500ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,04092,08/01/2025,Bottle,0,68.00
DIAGELLATES ELIXIR  60ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,03957,20/09/2024,Bottle,0,0.00
ENTERICA (MAMPONG) 330ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,EN-20005,20/05/2022,ml,0,15.00
PROSTAT 60  30 CAPSULES,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,PHP030,31/07/2026,gram,1,181.00
GLUCOSE INSTANT ENERGY 400GM,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1508W,31/08/2023,Milligram,0,9.00
ACICLOVIR  LIPSORE CREAM 5% RELON CHEM 2G,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,803P,31/05/2025,Tube,3,45.00
MIGHTY POWER 300ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,DVL00110,17/02/2023,Bottle,0,15.00
MIGHTY POWER 500ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,01,01/01/2022,Bottle,0,18.00
PR ZINC PLUS KIT 20MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,C02025H,01/12/2021,Pack,0,12.00
DAKTARIN 15G TROPICAL CREAM,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,JKB1N00,01/10/2021,Pack,0,32.00
DAKTACORT MICONAZOLE/HC 2% CREAM 15G,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,JJB4E00,30/05/2025,Tube,0,73.00
ANAN DISPOSABLE FACE MASK,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,MA12323,01/02/2023,gram,0,2.00
"XYLO ACINO 0,05% ENFANT",Oddaremma Chemists Limited,Retail,Richard Addo Owusu,V15924F,30/09/2023,Pack,0,86.00
CLOTRIMAZOLE CLOTRI DENK 1% 20G,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,3952,30/09/2024,Tube,0,29.00
Abidec Drops,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,020520,01/11/2021,Box,0,68.00
PENICILLIN V125MG UK,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,PEN1234,01/10/2022,Milligram,0,12.00
MULTINOVA SYRUP,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,J003,01/12/2022,Bottle,0,7.00
FLUXACIN FLUCLOXACILIN 250MG CAP 500'S ECL,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1010W,31/05/2025,Tablet,2,8.00
PERFECTIL PLUS CAPS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,PEP2011,01/01/2024,Milligram,0,210.00
WORMPLEX ALBENDAZOLE 400MG SUSP 20ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,W1803,28/02/2027,Bottle,20,21.00
CORSODYL MINT MOUTH WASH,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,5149069,30/06/2025,Bottle,0,107.10
CHLORPHENIRAMINE 4MG TAB 1000'S PHARMANOVA,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0111U,30/11/2027,Tablet,176,4.00
LISTERINE MOUTHWASH 500ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,28/02/2027,ml,2,82.00
GAUZE BANDAGE B/S 6'' 15CM,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,20170710,28/02/2027,Bundle,22,3.00
GAUZE BANDAGE 10CM X 5YDS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,20F23,01/06/2025,Roll,0,2.00
GAUZE BANDAGE 7.5CM X 5YDS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,17L05,01/12/2026,Roll,7,2.00
GAUZE BANDAGE 15cm X 5M,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,20F24,01/06/2025,Roll,0,2.50
DEEP FREEZE GEL B/S 100G,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,36120,30/11/2026,gram,0,96.00
BETNOVATE BETHAMETASONE 0.1% CREAM 15G GSK,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,01/02/2021,Tube,0,30.00
DEEP HEAT RUB OIN 15G,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LOT35937,30/11/2023,gram,0,14.00
PARAMOL PARACETAMOL 120MG/5ML SYR 125ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,07V139,01/06/2023,Bottle,0,7.50
DICLOLEX POWER HEAT GEL 30G,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,19001,30/11/2025,gram,0,16.00
BRUFEN SUSP.ORIGINAL,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1116770,01/06/2022,ml,0,60.00
Nurifer Junior Syrup,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,009363,01/04/2022,ml,5,45.00
ONETOUCH SELECT PLUS STRIPS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,4678900,01/05/2024,Piece,2,164.00
ADVAXIME 500MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,183191004,01/11/2021,Pack,0,70.00
ADVACLAV  875MG+125MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,183131594,01/11/2020,Pack,0,60.00
LONART DS ART/LUMEFANTRINE  80/480MG TAB 6'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KIAFM079,01/07/2023,Tablet,0,23.00
Proximexa (Cefuroxime) 125mg Suspension,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,Gh232354,01/02/2023,gram,0,46.00
DOXYCYCLINE 100MG CAPS 100'S  TOBINCO,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0601W,01/08/2023,Tablet,0,0.50
ZITHROMAX AZITHROMYCIN 200MG/5ML 15ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,004100,31/03/2026,Bottle,2,179.00
STERIFLOW RL INFUSION 500ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1203477,01/05/2023,Bottle,0,8.00
Folic Acid 5mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,f098765,30/11/2025,gram,0,1.00
AMINO PEP FORTE LIQUID E 200ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,AFL1018,17/06/2023,Bottle,0,56.00
RITONIC SYRUP 200ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,08V142,31/01/2024,ml,0,12.00
CORORANGE SYR,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0EL07077,31/01/2027,ml,2,28.00
DYNEWELL TABS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0662450,31/08/2027,ml,71,2.00
VENTOLIN SYRUP 100ML SUGAR FREE,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,A530352,01/07/2021,Bottle,0,47.00
GRISON 12MG/5ML suspension,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,J002,28/02/2026,Bottle,0,21.00
SALBUTAMOL 4MG TAB 500'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0202W,28/02/2025,Tablet,28,2.00
DEEP HEAT RUB 67G,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,36470,30/04/2027,Tube,2,69.00
BENDROFLUAZIDE 2.5MG TABLET TEVA,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BA2316,30/09/2025,Tablet,0,392.00
E-PILL,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,AHT-24,01/04/2022,Pack,0,6.00
ASPIRIN DISPERSIBLE 75MG 100'S TEVA,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,200895,01/11/2023,Tablet,0,6.20
AMOKSICLAV 1G,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KN99931,30/04/2026,,7,127.00
DAY AND NIGHT NURSE CAPS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,VJ9Y,01/04/2023,Strip,0,116.00
DAONIL L/S 5MG 100's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,9UX6D,01/01/2022,Tablet,0,1.50
GAVISCON  DOUBLE ACTION,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,343456,15/02/2023,Milligram,0,60.00
MAGACID 200ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,20037,31/10/2026,ml,1,22.50
EASYLIFE VITAMIN C EFFERVESCENT 1000MG TAB 20'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,Lo279/6,28/02/2026,Tablet,0,59.00
TETANUS 0.5ML/ML TOXOID INJ 5ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0412219,30/04/2023,vial,0,17.00
Anusol Suppository,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BN1823,31/01/2025,gram,3,7.00
WELLWOMAN DRINK 250ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,21052020,30/09/2023,Tin,0,18.00
TCP 200ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CH282,01/08/2024,Bottle,0,80.00
PERMOXYL AMOXICILIN 250MG CAP 500'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0402W,28/02/2025,Tablet,1,5.40
NIFECARD XL NIFEDIPINE 30MG 30'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KR4143AA,31/03/2027,Tablet,2,103.50
HYDROGEN PEROXIDE(BELLS),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,543366,15/02/2021,ml,0,16.00
KALAMINA CALAMINE LOTION 200ML ECL,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0608W,01/06/2027,Bottle,5,25.00
LACTULOSE SOLUTION 300ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,17200171,31/03/2025,ml,0,42.00
ENAMYCIN ERYTHROMYCIN 250MG TAB 500'S ECL,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1209V,30/04/2023,Tablet,0,4.00
METRONIDAZOLE 400MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,55432,15/03/2021,Tab,1,1.50
ASCORYL SIROP DE VITAMIN C 125ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,D-135,01/11/2022,ml,0,12.00
NAPROSYN EC 500MG TAB 100'S ATNAS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,TAJ15,01/01/2024,Tablet,0,5.30
CODIOVAN 80/12 MG TABS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,TAJ15,01/05/2022,Tablet,0,120.00
CODIOVAN 160/12. 5 mg TABS 28's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,TEH39,01/04/2023,Tablet,0,144.00
IMODIUM CAPS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,19fq072,30/12/2026,Satchet,0,42.00
NESTRIM CO-TRIMOXAZOLE 480MG TAB ECL,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0402V,28/02/2023,Tablet,0,1.50
NUCLEO CMP FORTE CAP 30'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,433215,30/07/2022,Tablet,0,2.60
ROBAXIN TAB 750MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,23RA,31/08/2024,Tab,8,5.40
ADVIL MIGRAINE 200MG 50'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,AK1036,13/02/2021,Milligram,0,2.00
Polyfer,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,D-165,01/12/2022,ml,0,8.00
Advil,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,P9309A,23/02/2023,sachet,0,5.00
X'ZOLE SYRUP BOTTLE,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NL06B003,30/09/2022,Bottle,0,8.00
Flucloxacin Susp(Fluxacin) 125mg/5ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1905W,31/12/2026,ml,4,22.00
PIRITON CHLORPHENIRAMINE 4MG 30'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,WT2C,28/02/2027,Tablet,96,5.20
DALACIN C CAPS 150MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,B394602,31/07/2027,Strip,270,7.70
DYKLO SPRAY 60ML PACK,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,K200419-316,31/03/2024,Bottle,0,84.00
GLUCOSE RAPID TEST,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,11223344,10/02/2024,-,0,10.00
HBsAg RAPID TEST,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0012234,29/02/2024,-,0,15.00
TYPHOID IGG/IGM TEST,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0012341,31/07/2027,Pack,13,35.00
1ST AID PREGNANCY TEST,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,974474,30/11/2026,-,0,35.50
PROSTATE TEST PSA,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0012344,10/02/2024,-,0,50.00
DRESSING,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0012345,10/02/2023,-,0,5.00
Injections,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0012345,10/02/2023,-,0,5.00
HEPATITIS B TEST,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0012346,10/02/2024,Pack,0,20.00
BODY MASS INDEX,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0012347,10/02/2023,-,0,15.00
CONSULTATION,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0012348,10/02/2023,-,0,10.00
CRESTOR 5MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,RF558,28/02/2023,Strip,1,357.00
DIAGELLATES ELIXIR 125ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,30/06/2027,Bottle,30,28.00
PROSTAT 60  10 CAPSULES,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,31/08/2023,Milligram,0,70.00
ACICLOVIR CREAM 2GM,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,31/05/2025,Pack,0,50.00
SURFAZ TRIPLE ACTION 10G,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,01/07/2021,Tube,0,14.00
EPIDERM TRIPLE ACTION CREAM 15G,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,31/03/2025,Tube,0,8.00
CANDIDERM CREAM 15G GLENMARK,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,01/02/2024,Tube,0,25.00
FRUSEMIDE 40MG TABLET 28'S ACTAVIS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1122310,30/06/2025,Tablet,0,2.00
APC TAB CPD BL 10'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,112239,09/07/2026,Tab,0,2.70
RAPINOL TAB,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,112239,28/02/2025,Tab,0,2.00
Buscomed 10mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,112238,28/02/2027,gram,85,6.30
SIRDALUD TAB 2MG 30'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,112238,09/03/2022,Tab,0,55.00
Nospa 40mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,112237,31/12/2027,gram,100,3.00
GEBEDOL EXTRA,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,112236,30/04/2027,Tab,50,6.50
COTTON WOOL 25MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,112233,30/11/2025,gram,0,8.00
COTTON WOOL 200G,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,112232,31/03/2025,gram,0,27.00
ZOFLORA DISINFECTANT,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,112231,09/02/2022,ml,0,18.00
CHOCHO HAND AND FOOT CREAM,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,112310,09/08/2024,ml,0,14.00
OLFEN GEL 20GM,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,11239,09/01/2024,gram,0,43.00
LAVET,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,30/09/2027,gram,1,49.00
FASTUM GEL 20G 2.5%,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,11238,09/09/2023,ml,0,25.00
Cromax-2 Eye Drop,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,01/08/2022,ml,0,24.00
Paracetamol (Calpol)  6+ 100ml Syr,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,112360,28/02/2023,ml,0,111.00
Lavina Saline Nasal Drop 0.9%,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,31/03/2025,ml,0,9.00
Zinnat 250mg Susp,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,11237,09/04/2022,gram,0,135.00
AUGMENTIN SUSP 457MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,11233,09/06/2021,,0,100.00
DUROL JUNIOR,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,01/07/2022,ml,0,9.00
SEVEN SEAS COD LIVER OIL 100 ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,31/12/2027,ml,1,78.00
BRENEX  MULTIVITAMIN SYRUP,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,31/01/2023,ml,0,21.00
VIT-B DENK,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,01/05/2023,Milligram,0,1.80
PROXIMEXA CEFUROXIME 250MG SUSP 50ML ,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,11231,29/02/2024,Tablet,1,135.00
VISIONACE CAPS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,01/06/2022,gram,0,70.00
ZITHROMAX SUSP,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12386,09/12/2022,ml,0,110.00
HEALTHLINK GLUCOSAMINE CAPS 30'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,01/06/2022,Milligram,0,64.00
DNS 500ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12385,09/05/2023,vial,0,8.00
FREE FLEX ULTRA,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,01/02/2023,gram,0,137.00
GLUCOSE 5% BASI 50MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12385,09/04/2024,vial,0,10.00
TCP 50ML UK,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12382,09/11/2023,ml,0,114.00
WELLMAN 50+ CAPS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,28/02/2027,,3,142.20
PREGNACARE ORIGINAL TABLET 30',Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,31/03/2027,Pack,2,142.20
PREGNACARE BREAST FEEDING,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,01/05/2021,gram,0,115.00
Kamaclox Mouthwash,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,01/08/2023,ml,0,12.00
HOT WATER BOTTLE COVERED,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,01/02/2022,gram,0,45.00
B.CO 30'S BAS.NUT,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12376,09/10/2023,gram,0,1.20
FLAGYL 400MG TAB 100'S SANOFI,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,01/03/2024,Tablet,0,0.20
PERMOXYL CAPS 500MG 200',Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,31/05/2026,pc,3,10.50
PIRITON TAB  ECL,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,31/05/2027,,0,5.00
HAYZINE SYRUP,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,01/05/2021,ml,0,6.00
ALUDROX STRIPS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12369,31/01/2023,gram,0,2.00
MAGACID FASTMELT,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12367,28/02/2025,,1,1.50
CLARITYN LORATADINE 10MG TABLET 7'S BAYER,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,31/10/2025,Tablet,0,11.00
DIPHEX ADULT COUGH SYRUP ORIGINAL,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,01/07/2026,ml,0,27.00
GUDAPET TAB 30'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12365,28/02/2023,Milligram,0,11.00
BENYLIN DRY COUGH,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,31/10/2025,ml,0,87.00
BELLS BABY COUGH SYRUP 100ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,31/01/2026,Bottle,2,48.00
RHINATHIOL INFANTS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,01/01/2024,gram,0,72.00
RHINATHIOL ADULT,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,30/04/2024,gram,0,78.00
BENYLIN 4 FLU SYRUP 100ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,31/03/2026,Bottle,0,88.00
BENYLIN 4FLU SYR 100ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,28/02/2025,ml,0,88.00
BENYLIN CHESTY 150ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,01/02/2024,ml,0,118.00
CYPRODINE SYRUP,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12359,30/06/2027,ml,0,98.80
SAMALIN ADULT COUGH SYR,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,30/09/2026,ml,0,16.00
DIPHEX JUNIOR,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,31/08/2024,ml,0,9.50
FLEMEX COUGH SYRUP JUNIOR,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,30/11/2026,ml,0,14.60
VISCOF EXPECTORANT SYRUP,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,31/08/2025,ml,0,35.00
DIPHEX BRONCHODILATOR,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,01/04/2022,gram,0,9.50
FLEMEX COUGH SYRUP ADULT,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,30/06/2026,ml,0,17.60
ASMADRIN TAB/ASMANOL,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12356,09/02/2025,Milligram,0,1.60
BEBAK DISINFECTANT SPRAY 150ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,30/04/2022,Bottle,0,24.00
VENTOLIN 2MG 5ML/180,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12354,09/06/2021,ml,0,41.00
VIT E 200IU (H'AID) 60'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,30/04/2024,Tab,0,93.00
ENAT VITAMIN E 400IU CAP 30'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,09/03/2025,Tablet,1,116.00
POSTINOR 2 ORIGINAL TABS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12353,30/11/2026,,0,78.00
FERROUS SULPHATE 200MG TAB 1000'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,12/04/2024,Tablet,1,43.00
EXAMOX SUSP. 125MG/5ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12351,09/01/2023,ml,0,12.00
PRIMOLUT N TABS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,30/04/2027,Tab,10,6.20
CLOMID TABS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,30/11/2023,Tab,0,66.00
CEFUROXIME INJ 750MG TROGE,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,01/11/2021,vial,0,15.00
Diclofenac Injection 75mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,01/11/2022,gram,0,0.60
Hydrocortisone  Iv 100mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,01/12/2022,gram,0,4.00
GVITHER INJECTION 80MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,31/12/2023,Bottle,0,4.80
AMOX'LIN SUSP 100ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,123410,09/09/2022,Bottle,0,8.00
OMEZOLE OMEPRAZOLE 20MG 28'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,01/07/2027,Tablet,1,39.50
ADVAPRAZOLE CAPS 20MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,01/11/2021,Milligram,0,23.00
