PRODUCT,LOCATION,LOCATION TYPE,CREATED,BATCH,EXPIRE,QUANTITY LEFT,BASE PRICE LIST,QTY,Days Left,Reorder Date
candid v3,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,00036524,2022-09-30,0,16.0,1.0,0.0,2025-03-27 17:34:40.971915
aciclovir 200mg tablet 25's ranbax,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,00002445T,2027-12-31,5,1.8,19.90909090909091,0.2511415525114155,2025-03-27 17:34:40.971915
zinc oxide plaster adhesive 3inc,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,IU002K,2025-02-16,1,35.0,1.25,0.8,2025-03-27 17:34:40.971915
glibenil glibenclamide 5mg tab 100's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BJ09627,2025-08-31,0,0.1,36.2,0.0,2025-03-27 17:34:40.971915
vitamin c without zinc,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,V65787,2023-02-17,0,25.0,1.5,0.0,2025-03-27 17:34:40.971915
vitamin c with zinc,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,VI5432,2024-02-17,0,40.0,2.2,0.0,2025-03-27 17:34:40.971915
valupak vitamin b complex 60 tab,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,L14140,2021-10-01,0,15.0,1.0,0.0,2025-03-27 17:34:40.971915
coartem tab 20/120 6's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KM176,2024-08-29,0,48.0,1.0,0.0,2025-03-27 17:34:40.971915
gen-m susp 60ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,311D041,2023-10-01,0,21.0,1.3333333333333333,0.0,2025-03-27 17:34:40.971915
advaxime 750mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,183211315,2021-11-01,0,15.0,1.0,0.0,2025-03-27 17:34:40.971915
hydrocortisone 100mg inj 50's troge,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,EM20025,2022-12-01,0,4.0,1.0,0.0,2025-03-27 17:34:40.971915
omexet omeprazole 20mg cap 28's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0107W,2024-06-30,0,39.0,1.0,0.0,2025-03-27 17:34:40.971915
nexium 10mg sachet,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,RDNN,2027-08-31,28,31.5,2.4583333333333335,11.389830508474576,2025-04-03 02:56:02.327847
omeprazole tablet 20mg (advaprazole),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,183121174,2023-11-30,0,23.0,1.0666666666666667,0.0,2025-03-27 17:34:40.971915
diagellates elixir  500ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,04092,2025-01-08,0,68.0,1.0,0.0,2025-03-27 17:34:40.971915
diagellates elixir  60ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,03957,2024-09-20,0,0.0,1.1666666666666667,0.0,2025-03-27 17:34:40.971915
prostat 60  30 capsules,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,PHP030,2026-07-31,1,181.0,1.0,1.0,2025-03-27 17:34:40.971915
glucose instant energy 400gm,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1508W,2023-08-31,0,9.0,1.0,0.0,2025-03-27 17:34:40.971915
aciclovir  lipsore cream 5% relon chem 2g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,803P,2025-05-31,3,45.0,1.0,3.0,2025-03-27 17:34:40.971915
mighty power 300ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,DVL00110,2023-02-17,0,15.0,1.0,0.0,2025-03-27 17:34:40.971915
mighty power 500ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,01,2022-01-01,0,18.0,1.0,0.0,2025-03-27 17:34:40.971915
pr zinc plus kit 20mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,C02025H,2021-12-01,0,12.0,1.0,0.0,2025-03-27 17:34:40.971915
daktarin 15g tropical cream,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,JKB1N00,2021-10-01,0,32.0,1.0,0.0,2025-03-27 17:34:40.971915
daktacort miconazole/hc 2% cream 15g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,JJB4E00,2025-05-30,0,73.0,1.125,0.0,2025-03-27 17:34:40.971915
anan disposable face mask,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,MA12323,2023-02-01,0,2.0,1.25,0.0,2025-03-27 17:34:40.971915
"xylo acino 0,05% enfant",Oddaremma Chemists Limited,Retail,Richard Addo Owusu,V15924F,2023-09-30,0,86.0,1.0,0.0,2025-03-27 17:34:40.971915
clotrimazole clotri denk 1% 20g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,3952,2027-09-30,3,82.5,1.0,3.0,2025-03-27 17:34:40.971915
abidec drops,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,020520,2021-11-01,0,68.0,1.0,0.0,2025-03-27 17:34:40.971915
penicillin v125mg uk,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,PEN1234,2022-10-01,0,12.0,2.0,0.0,2025-03-27 17:34:40.971915
multinova syrup,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,J003,2022-12-01,0,7.0,1.0,0.0,2025-03-27 17:34:40.971915
fluxacin flucloxacilin 250mg cap 500's ecl,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1010W,2025-05-31,2,8.0,16.154761904761905,0.12380250552689756,2025-03-27 17:34:40.971915
perfectil plus caps,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,PEP2011,2024-01-01,0,210.0,1.0,0.0,2025-03-27 17:34:40.971915
wormplex albendazole 400mg susp 20ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,W1803,2027-02-28,20,21.0,1.3402061855670102,14.923076923076923,2025-04-06 15:43:54.818069
corsodyl mint mouth wash,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,5149069,2025-06-30,0,107.1,1.7857142857142858,0.0,2025-03-27 17:34:40.971915
chlorpheniramine 4mg tab 1000's pharmanova,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0111U,2027-11-30,176,4.0,1.0588235294117647,166.22222222222223,2025-09-04 22:54:40.971915
listerine mouthwash 500ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2027-02-28,2,82.0,1.0,2.0,2025-03-27 17:34:40.971915
gauze bandage b/s 6'' 15cm,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,20170710,2027-02-28,22,3.0,2.513888888888889,8.751381215469614,2025-03-31 11:36:40.308932
gauze bandage 10cm x 5yds,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,20F23,2025-06-01,0,2.0,1.7727272727272727,0.0,2025-03-27 17:34:40.971915
gauze bandage 7.5cm x 5yds,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,17L05,2026-12-01,6,2.0,2.948051948051948,2.0352422907488985,2025-03-27 17:34:40.971915
gauze bandage 15cm x 5m,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,20F24,2025-06-01,0,2.5,3.6285714285714286,0.0,2025-03-27 17:34:40.971915
deep freeze gel b/s 100g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,36120,2026-11-30,0,96.0,1.1,0.0,2025-03-27 17:34:40.971915
deep heat rub oin 15g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LOT35937,2023-11-30,0,14.0,1.1666666666666667,0.0,2025-03-27 17:34:40.971915
paramol paracetamol 120mg/5ml syr 125ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,07V139,2023-06-01,0,7.5,1.0,0.0,2025-03-27 17:34:40.971915
diclolex power heat gel 30g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,19001,2025-11-30,0,16.0,1.0833333333333333,0.0,2025-03-27 17:34:40.971915
brufen susp.original,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1116770,2022-06-01,0,60.0,1.0,0.0,2025-03-27 17:34:40.971915
onetouch select plus strips,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,4678900,2024-05-01,2,164.0,1.0,2.0,2025-03-27 17:34:40.971915
advaxime 500mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,183191004,2021-11-01,0,70.0,1.1428571428571428,0.0,2025-03-27 17:34:40.971915
lonart ds art/lumefantrine  80/480mg tab 6's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KIAFM079,2023-07-01,0,23.0,1.25,0.0,2025-03-27 17:34:40.971915
doxycycline 100mg caps 100's  tobinco,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0601W,2023-08-01,0,0.5,12.333333333333334,0.0,2025-03-27 17:34:40.971915
zithromax azithromycin 200mg/5ml 15ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,004100,2026-03-31,1,179.0,1.1333333333333333,0.8823529411764706,2025-03-27 17:34:40.971915
steriflow rl infusion 500ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1203477,2023-05-01,0,8.0,1.8,0.0,2025-03-27 17:34:40.971915
folic acid 5mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,f098765,2025-11-30,0,1.0,3.2457912457912457,0.0,2025-03-27 17:34:40.971915
ritonic syrup 200ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,08V142,2024-01-31,0,12.0,1.2295081967213115,0.0,2025-03-27 17:34:40.971915
cororange syr,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0EL07077,2027-01-31,2,28.0,1.0,2.0,2025-03-27 17:34:40.971915
dynewell tabs,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0662450,2027-08-31,66,2.0,2.061349693251534,32.01785714285714,2025-04-23 18:00:23.829058
grison 12mg/5ml suspension,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,J002,2026-02-28,0,21.0,1.0952380952380953,0.0,2025-03-27 17:34:40.971915
salbutamol 4mg tab 500's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0202W,2025-02-28,28,2.0,1.6666666666666667,16.8,2025-04-08 12:46:40.971915
deep heat rub 67g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,36470,2027-04-30,2,69.0,1.0,2.0,2025-03-27 17:34:40.971915
bendrofluazide 2.5mg tablet teva,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BA2316,2025-09-30,0,392.0,1.1111111111111112,0.0,2025-03-27 17:34:40.971915
aspirin dispersible 75mg 100's teva,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,200895,2023-11-01,0,6.2,1.0,0.0,2025-03-27 17:34:40.971915
amoksiclav 1g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KN99931,2026-04-30,7,127.0,1.0813953488372092,6.473118279569893,2025-03-29 04:55:58.391270
day and night nurse caps,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,VJ9Y,2023-04-01,0,116.0,1.0,0.0,2025-03-27 17:34:40.971915
daonil l/s 5mg 100's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,9UX6D,2022-01-01,0,1.5,13.0,0.0,2025-03-27 17:34:40.971915
magacid 200ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,20037,2026-10-31,0,22.5,1.05,0.0,2025-03-27 17:34:40.971915
easylife vitamin c effervescent 1000mg tab 20's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,Lo279/6,2026-02-28,0,59.0,1.5570469798657718,0.0,2025-03-27 17:34:40.971915
tetanus 0.5ml/ml toxoid inj 5ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0412219,2023-04-30,0,17.0,1.0,0.0,2025-03-27 17:34:40.971915
anusol suppository,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BN1823,2025-01-31,3,7.0,4.0625,0.7384615384615385,2025-03-27 17:34:40.971915
wellwoman drink 250ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,21052020,2023-09-30,0,18.0,1.3076923076923077,0.0,2025-03-27 17:34:40.971915
tcp 200ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CH282,2024-08-01,0,80.0,1.0,0.0,2025-03-27 17:34:40.971915
permoxyl amoxicilin 250mg cap 500's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0402W,2025-02-28,1,5.4,8.110294117647058,0.12330009066183138,2025-03-27 17:34:40.971915
nifecard xl nifedipine 30mg 30's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KR4143AA,2027-03-31,1,103.5,11.693877551020408,0.08551483420593368,2025-03-27 17:34:40.971915
kalamina calamine lotion 200ml ecl,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0608W,2027-06-01,5,25.0,1.2,4.166666666666667,2025-03-27 17:34:40.971915
lactulose solution 300ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,17200171,2025-03-31,0,42.0,1.0,0.0,2025-03-27 17:34:40.971915
enamycin erythromycin 250mg tab 500's ecl,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1209V,2023-04-30,0,4.0,2.9,0.0,2025-03-27 17:34:40.971915
ascoryl sirop de vitamin c 125ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,D-135,2022-11-01,0,12.0,1.0,0.0,2025-03-27 17:34:40.971915
naprosyn ec 500mg tab 100's atnas,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,TAJ15,2024-01-01,0,5.3,7.7272727272727275,0.0,2025-03-27 17:34:40.971915
codiovan 80/12 mg tabs,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,TAJ15,2022-05-01,0,120.0,1.0,0.0,2025-03-27 17:34:40.971915
codiovan 160/12. 5 mg tabs 28's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,TEH39,2023-04-01,0,144.0,1.0,0.0,2025-03-27 17:34:40.971915
imodium caps,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,19fq072,2026-12-30,0,42.0,1.0869565217391304,0.0,2025-03-27 17:34:40.971915
nestrim co-trimoxazole 480mg tab ecl,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0402V,2023-02-28,0,1.5,2.7777777777777777,0.0,2025-03-27 17:34:40.971915
nucleo cmp forte cap 30's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,433215,2022-07-30,0,2.6,30.0,0.0,2025-03-27 17:34:40.971915
robaxin tab 750mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,23RA,2024-08-31,8,5.4,6.375,1.2549019607843137,2025-03-27 17:34:40.971915
polyfer,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,D-165,2022-12-01,0,8.0,1.0,0.0,2025-03-27 17:34:40.971915
advil,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,P9309A,2023-02-23,0,5.0,4.032258064516129,0.0,2025-03-27 17:34:40.971915
flucloxacin susp(fluxacin) 125mg/5ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1905W,2026-12-31,1,22.0,1.103448275862069,0.90625,2025-03-27 17:34:40.971915
piriton chlorpheniramine 4mg 30's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,WT2C,2027-02-28,79,5.2,6.46875,12.21256038647343,2025-04-03 22:40:46.189306
dalacin c caps 150mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,B394602,2027-07-31,270,7.7,15.9,16.9811320754717,2025-04-08 17:07:30.783236
dyklo spray 60ml pack,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,K200419-316,2024-03-31,0,84.0,1.2,0.0,2025-03-27 17:34:40.971915
glucose rapid test,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,11223344,2024-02-10,0,10.0,1.535031847133758,0.0,2025-03-27 17:34:40.971915
hbsag rapid test,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0012234,2024-02-29,0,15.0,1.108695652173913,0.0,2025-03-27 17:34:40.971915
typhoid igg/igm test,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0012341,2027-07-31,13,35.0,1.0392156862745099,12.50943396226415,2025-04-04 05:48:16.066255
1st aid pregnancy test,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,974474,2026-11-30,0,35.5,2.059620596205962,0.0,2025-03-27 17:34:40.971915
prostate test psa,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0012344,2024-02-10,0,50.0,1.0,0.0,2025-03-27 17:34:40.971915
hepatitis b test,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0012346,2024-02-10,0,20.0,1.0,0.0,2025-03-27 17:34:40.971915
crestor 5mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,RF558,2023-02-28,1,357.0,1.0,1.0,2025-03-27 17:34:40.971915
diagellates elixir 125ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2027-06-30,29,28.0,1.0303030303030303,28.147058823529413,2025-04-19 21:06:26.854268
prostat 60  10 capsules,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2023-08-31,0,70.0,1.0,0.0,2025-03-27 17:34:40.971915
aciclovir cream 2gm,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2025-05-31,0,50.0,1.2,0.0,2025-03-27 17:34:40.971915
surfaz triple action 10g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2021-07-01,0,14.0,8.0,0.0,2025-03-27 17:34:40.971915
epiderm triple action cream 15g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2025-03-31,0,8.0,1.0303030303030303,0.0,2025-03-27 17:34:40.971915
candiderm cream 15g glenmark,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2024-02-01,0,25.0,1.0,0.0,2025-03-27 17:34:40.971915
frusemide 40mg tablet 28's actavis,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1122310,2025-06-30,0,2.0,13.571428571428571,0.0,2025-03-27 17:34:40.971915
apc tab cpd bl 10's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,112239,2026-07-09,0,2.7,1.6206896551724137,0.0,2025-03-27 17:34:40.971915
rapinol tab,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,112239,2025-02-28,0,2.0,3.1315789473684212,0.0,2025-03-27 17:34:40.971915
buscomed 10mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,112238,2027-02-28,85,6.3,7.138888888888889,11.906614785992216,2025-04-03 15:20:12.489425
sirdalud tab 2mg 30's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,112238,2022-03-09,0,55.0,1.0,0.0,2025-03-27 17:34:40.971915
nospa 40mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,112237,2027-12-31,100,3.0,10.041666666666666,9.95850622406639,2025-04-01 16:34:55.909674
gebedol extra,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,112236,2027-04-30,41,6.5,1.6949458483754514,24.189563365282215,2025-04-15 22:07:39.246675
cotton wool 25mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,112233,2027-11-30,6,9.0,1.2647058823529411,4.744186046511628,2025-03-27 17:34:40.971915
cotton wool 200g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,112232,2027-03-31,4,28.0,1.1025641025641026,3.627906976744186,2025-03-27 17:34:40.971915
zoflora disinfectant,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,112231,2022-02-09,0,18.0,1.0,0.0,2025-03-27 17:34:40.971915
chocho hand and foot cream,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,112310,2024-08-09,0,14.0,3.3333333333333335,0.0,2025-03-27 17:34:40.971915
olfen gel 20gm,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,11239,2024-01-09,0,43.0,1.0,0.0,2025-03-27 17:34:40.971915
lavet,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2027-09-30,1,49.0,1.125,0.8888888888888888,2025-03-27 17:34:40.971915
cromax-2 eye drop,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2022-08-01,0,24.0,1.0,0.0,2025-03-27 17:34:40.971915
paracetamol (calpol)  6+ 100ml syr,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,112360,2023-02-28,0,111.0,1.0,0.0,2025-03-27 17:34:40.971915
lavina saline nasal drop 0.9%,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2025-03-31,0,9.0,1.2083333333333333,0.0,2025-03-27 17:34:40.971915
augmentin susp 457mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,11233,2021-06-09,0,100.0,1.1,0.0,2025-03-27 17:34:40.971915
durol junior,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2022-07-01,0,9.0,1.0,0.0,2025-03-27 17:34:40.971915
seven seas cod liver oil 100 ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2027-12-31,1,78.0,1.0,1.0,2025-03-27 17:34:40.971915
brenex  multivitamin syrup,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2023-01-31,0,21.0,1.0,0.0,2025-03-27 17:34:40.971915
vit-b denk,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2023-05-01,0,1.8,17.266666666666666,0.0,2025-03-27 17:34:40.971915
visionace caps,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2022-06-01,0,70.0,1.0,0.0,2025-03-27 17:34:40.971915
zithromax susp,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12386,2022-12-09,0,110.0,1.0,0.0,2025-03-27 17:34:40.971915
healthlink glucosamine caps 30's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2022-06-01,0,64.0,1.0,0.0,2025-03-27 17:34:40.971915
dns 500ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12385,2023-05-09,0,8.0,1.0,0.0,2025-03-27 17:34:40.971915
free flex ultra,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2023-02-01,0,137.0,1.0,0.0,2025-03-27 17:34:40.971915
glucose 5% basi 50mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12385,2024-04-09,0,10.0,1.0,0.0,2025-03-27 17:34:40.971915
wellman 50+ caps,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2027-02-28,3,142.2,1.2727272727272727,2.357142857142857,2025-03-27 17:34:40.971915
pregnacare original tablet 30',Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2027-03-31,2,142.2,1.0,2.0,2025-03-27 17:34:40.971915
kamaclox mouthwash,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2023-08-01,0,12.0,1.0,0.0,2025-03-27 17:34:40.971915
hot water bottle covered,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2022-02-01,0,45.0,1.0,0.0,2025-03-27 17:34:40.971915
permoxyl caps 500mg 200',Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2026-05-31,3,10.5,12.147826086956522,0.246957766642806,2025-03-27 17:34:40.971915
piriton tab  ecl,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2027-05-31,0,5.0,6.3125,0.0,2025-03-27 17:34:40.971915
hayzine syrup,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2021-05-01,0,6.0,1.1875,0.0,2025-03-27 17:34:40.971915
aludrox strips,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12369,2023-01-31,0,2.0,2.0689655172413794,0.0,2025-03-27 17:34:40.971915
magacid fastmelt,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12367,2025-02-28,1,1.5,3.9081632653061225,0.2558746736292428,2025-03-27 17:34:40.971915
clarityn loratadine 10mg tablet 7's bayer,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2025-10-31,0,11.0,3.7818181818181817,0.0,2025-03-27 17:34:40.971915
diphex adult cough syrup original,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2026-07-01,0,27.0,1.0,0.0,2025-03-27 17:34:40.971915
gudapet tab 30's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12365,2023-02-28,0,11.0,1.0,0.0,2025-03-27 17:34:40.971915
benylin dry cough,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2025-10-31,0,87.0,1.05,0.0,2025-03-27 17:34:40.971915
bells baby cough syrup 100ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2026-01-31,2,48.0,1.0333333333333334,1.9354838709677418,2025-03-27 17:34:40.971915
rhinathiol infants,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2024-01-01,0,72.0,1.1,0.0,2025-03-27 17:34:40.971915
rhinathiol adult,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2024-04-30,0,78.0,1.0,0.0,2025-03-27 17:34:40.971915
benylin 4 flu syrup 100ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2026-03-31,0,88.0,1.0,0.0,2025-03-27 17:34:40.971915
benylin 4flu syr 100ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2025-02-28,0,88.0,1.3333333333333333,0.0,2025-03-27 17:34:40.971915
