,CATEGORY,PRODUCT,DATE,CUSTOMER NAME,STATUS,INVOICE NUMBER,UNIT,QTY,UNIT PRICE,TOTAL AMOUNT,ENCOUNTER TYPE,CREATED BY
5221,Non-medical,FIESTA CONDOMS CLASSIC,2024-12-05,,Paid,IN-OCL-041354-1,gram,1,7.0,7.0,walk-in,Janet Nyamekye
5204,Non-medical,DICLO-DENK TABS 100MG,2024-12-05,,Partial paid,IN-OCL-041364-9,Box,2,4.6,9.2,walk-in,Janet Nyamekye
5242,Non-medical,NAZO CREAM,2024-12-05,,Paid,IN-OCL-041337-8,Piece,1,5.0,5.0,walk-in,Janet Nyamekye
5244,Non-medical,GEBEDOL EXTRA,2024-12-05,,Paid,IN-OCL-041335-4,Tab,1,6.2,6.2,walk-in,Janet Nyamekye
5267,Non-medical,MALARIA ANTIGEN TEST,2024-12-05,,Paid,IN-OCL-041317-5,-,1,12.0,12.0,walk-in,Felicia Gassenu
5268,Non-medical,LONART DS,2024-12-05,,Paid,IN-OCL-041317-5,Tab,1,36.0,36.0,walk-in,Felicia Gassenu
5269,Non-medical,ZENTEL ALBENDAZOLE 200MG TAB 2'S,2024-12-05,,Paid,IN-OCL-041317-5,Pack,1,19.0,19.0,walk-in,Felicia Gassenu
5270,Non-medical,CIPROLEX TABS 500MG,2024-12-05,,Paid,IN-OCL-041317-5,gram,1,32.0,32.0,walk-in,Felicia Gassenu
5271,Non-medical,ROBB OINTMENT,2024-12-05,,Paid,IN-OCL-041316-2,Tube,1,2.0,2.0,walk-in,Felicia Gassenu
5272,Non-medical,Citro C 100mg Tab,2024-12-05,,Paid,IN-OCL-041316-2,gram,2,3.5,7.0,walk-in,Felicia Gassenu
5273,Non-medical,ZENTEL ALBENDAZOLE 200MG TAB 2'S,2024-12-05,,Paid,IN-OCL-041316-2,Pack,1,19.0,19.0,walk-in,Felicia Gassenu
5274,Non-medical,PROCOLD TABS,2024-12-05,,Paid,IN-OCL-041316-2,Strip,1,12.0,12.0,walk-in,Felicia Gassenu
5275,Non-medical,PARACETAMOL 500MG TABLETS (LOCAL),2024-12-05,,Paid,IN-OCL-041315-2,,2,1.5,3.0,walk-in,Felicia Gassenu
5276,Medical,SWEET LADY SANITARY PAD,2024-12-05,,Paid,IN-OCL-041314-0,gram,1,15.0,15.0,walk-in,Felicia Gassenu
5277,Medical,AWAKE WATER 500ML,2024-12-05,,Paid,IN-OCL-041313-1,ml,1,2.5,2.5,walk-in,Felicia Gassenu
5278,Non-medical,CREPE BANDAGE 3'',2024-12-05,,Paid,IN-OCL-041312-0,pc,1,10.0,10.0,walk-in,Felicia Gassenu
5279,Non-medical,DICLO-DENK TABS 100MG,2024-12-05,,Paid,IN-OCL-041311-9,Box,10,4.6,46.0,walk-in,Felicia Gassenu
5280,Non-medical,MARK 11 INHALER,2024-12-05,,Paid,IN-OCL-041310-3,gram,1,17.0,17.0,walk-in,Felicia Gassenu
5281,Non-medical,WELLVITE VIT C+ZINC,2024-12-05,,Paid,IN-OCL-041310-3,pc,1,42.0,42.0,walk-in,Felicia Gassenu
5243,Non-medical,LINCTUS ADULT 100ML (DANNEX),2024-12-05,,Paid,IN-OCL-041336-5,ml,1,14.0,14.0,walk-in,Janet Nyamekye
5283,Non-medical,FISHERMAN'S FRIEND,2024-12-05,,Paid,IN-OCL-041310-3,sachet,1,28.0,28.0,walk-in,Felicia Gassenu
5266,Non-medical,BLOOD GLUCOSE CHECK,2024-12-05,,Paid,IN-OCL-041318-9,gram,1,10.0,10.0,walk-in,Felicia Gassenu
5265,Medical,BORGES OLIVE OIL 125ML,2024-12-05,,Paid,IN-OCL-041319-6,Bottle,2,53.0,106.0,walk-in,Felicia Gassenu
5282,Non-medical,IBUPROFEN 400MG ESKAY,2024-12-05,,Paid,IN-OCL-041310-3,pc,1,3.0,3.0,walk-in,Felicia Gassenu
5263,Non-medical,Gebedol,2024-12-05,,Paid,IN-OCL-041320-3,Pack,1,4.0,4.0,walk-in,Felicia Gassenu
5264,Non-medical,LONART DS,2024-12-05,,Paid,IN-OCL-041320-3,Tab,1,36.0,36.0,walk-in,Felicia Gassenu
5246,Non-medical,GEBEDOL EXTRA,2024-12-05,,Paid,IN-OCL-041334-8,Tab,1,6.2,6.2,walk-in,Janet Nyamekye
5247,Non-medical,MYCOLEX MICONAZOLE 2% CREAM 20G,2024-12-05,,Paid,IN-OCL-041333-4,Tube,1,34.0,34.0,walk-in,Janet Nyamekye
5248,Non-medical,RHIZIN CETIRIZINE 10MG TAB 100'S,2024-12-05,,Paid,IN-OCL-041332-9,Tablet,1,2.0,2.0,walk-in,Janet Nyamekye
5249,Non-medical,PROCOLD TABS,2024-12-05,,Paid,IN-OCL-041332-9,Strip,1,12.0,12.0,walk-in,Janet Nyamekye
5250,Non-medical,GASTRONE TABS,2024-12-05,,Paid,IN-OCL-041331-8,Tablets,1,6.5,6.5,walk-in,Janet Nyamekye
5251,Non-medical,CO-TRIMOXAZOLE TABS 80/400MG PHYTO-RIKER,2024-12-05,,Paid,IN-OCL-041330-0,Strip,1,1.5,1.5,walk-in,Janet Nyamekye
5252,Non-medical,FOLIC ACID 5MG ( CRESCENT ),2024-12-05,,Paid,IN-OCL-041329-4,mg,1,21.0,21.0,walk-in,Janet Nyamekye
5253,Non-medical,PALIDAR (SULPHADOXINE & PYRIMETHAMINE),2024-12-05,,Paid,IN-OCL-041328-2,sachet,1,2.7,2.7,walk-in,Janet Nyamekye
5245,Non-medical,REDSUN JELLY 100mg 4's,2024-12-05,,Paid,IN-OCL-041335-4,,1,13.3,13.3,walk-in,Janet Nyamekye
5255,Non-medical,LYDIA POSTPILL,2024-12-05,,Paid,IN-OCL-041326-1,Pack,1,17.8,17.8,walk-in,Felicia Gassenu
5256,Non-medical,NAZO CREAM,2024-12-05,,Paid,IN-OCL-041325-7,Piece,1,5.0,5.0,walk-in,Felicia Gassenu
5257,Non-medical,SURFAZ - SN CREAM 15G,2024-12-05,,Paid,IN-OCL-041324-7,Cream,1,33.5,33.5,walk-in,Felicia Gassenu
5258,Non-medical,MAGACID TABS,2024-12-05,,Paid,IN-OCL-041323-6,,2,2.1,4.2,walk-in,Felicia Gassenu
5259,Non-medical,COLGATE EXTRA CLEAN BRUSH,2024-12-05,,Paid,IN-OCL-041322-8,Pack,1,7.0,7.0,walk-in,Felicia Gassenu
5260,Medical,AWAKE WATER 500ML,2024-12-05,,Paid,IN-OCL-041321-5,ml,1,2.5,2.5,walk-in,Felicia Gassenu
5261,Non-medical,SHALTOUX LOZENGES,2024-12-05,,Paid,IN-OCL-041321-5,Container,1,1.0,1.0,walk-in,Felicia Gassenu
5254,Non-medical,PIRITON CHLORPHENIRAMINE 4MG 30'S,2024-12-05,,Paid,IN-OCL-041327-9,Tablet,4,4.0,16.0,walk-in,Janet Nyamekye
5262,Non-medical,PARACETAMOL 500MG TABLETS (LOCAL),2024-12-05,,Paid,IN-OCL-041320-3,,1,1.5,1.5,walk-in,Felicia Gassenu
5147,Non-medical,FISHERMAN'S FRIEND,2024-12-06,,Paid,IN-OCL-041405-5,sachet,1,28.0,28.0,walk-in,Janet Nyamekye
5148,Non-medical,MIST POT CIT,2024-12-06,,Paid,IN-OCL-041404-0,gram,1,10.0,10.0,walk-in,Janet Nyamekye
5149,Non-medical,DOXYCYCLINE 100MG (UK) /STRIP,2024-12-06,,Paid,IN-OCL-041403-6,,1,30.5,30.5,walk-in,Janet Nyamekye
5150,Non-medical,RAPINOL TABS,2024-12-06,,Paid,IN-OCL-041402-3,Tablets,1,1.8,1.8,walk-in,Janet Nyamekye
5151,Non-medical,VIROL BLOOD TONIC,2024-12-06,,Paid,IN-OCL-041401-5,ml,1,25.5,25.5,walk-in,Janet Nyamekye
5152,Non-medical,ZULU-100 TABS,2024-12-06,,Paid,IN-OCL-041401-5,Tablets,1,9.5,9.5,walk-in,Janet Nyamekye
5153,Non-medical,LUFART DS,2024-12-06,,Paid,IN-OCL-041401-5,Tab,1,30.0,30.0,walk-in,Janet Nyamekye
5157,Non-medical,FIESTA CONDOMS CLASSIC,2024-12-06,,Paid,IN-OCL-041397-8,gram,2,7.0,14.0,walk-in,Janet Nyamekye
5155,Non-medical,VOLTFAST POWDER 50MG,2024-12-06,,Paid,IN-OCL-041399-1,sachet,4,5.2,20.8,walk-in,Janet Nyamekye
5156,Medical,KISS CONDOM,2024-12-06,,Paid,IN-OCL-041398-1,sachet,2,5.5,11.0,walk-in,Janet Nyamekye
5158,Non-medical,FISHERMAN'S FRIEND,2024-12-06,,Paid,IN-OCL-041396-0,sachet,1,28.0,28.0,walk-in,Janet Nyamekye
5159,Non-medical,RHIZIN CETIRIZINE 10MG TAB 100'S,2024-12-06,,Paid,IN-OCL-041395-2,Tablet,3,2.0,6.0,walk-in,Janet Nyamekye
5160,Non-medical,NAKLOFEN DUO 75MG CAP 20'S,2024-12-06,,Paid,IN-OCL-041394-7,Tablet,4,4.8,19.2,walk-in,Janet Nyamekye
5161,Non-medical,TADALAFIL TABLET USP 5MG,2024-12-06,,Paid,IN-OCL-041393-3,Tablet,3,45.0,135.0,walk-in,Janet Nyamekye
5146,Non-medical,NUGEL ANTACID SUSP 200ML,2024-12-06,,Paid,IN-OCL-041406-1,Bottle,1,59.8,59.8,walk-in,Janet Nyamekye
5154,Non-medical,PARACETAMOL 500MG TABLETS (LOCAL),2024-12-06,,Paid,IN-OCL-041400-5,,1,1.5,1.5,walk-in,Janet Nyamekye
5145,Non-medical,LISTERINE COOL MINT MOUTHWASH 250ML,2024-12-06,,Paid,IN-OCL-041407-5,ml,1,60.0,60.0,walk-in,Janet Nyamekye
5135,Non-medical,CHLORPHENIRAMINE 4MG TAB 1000'S PHARMANOVA,2024-12-06,,Paid,IN-OCL-041414-1,Tablet,1,4.0,4.0,walk-in,Janet Nyamekye
5143,Non-medical,EFPAC TABLETS,2024-12-06,,Paid,IN-OCL-041408-1,Strip,1,3.0,3.0,walk-in,Janet Nyamekye
5162,Non-medical,EASYCARE FABRIC PLASTERS SACHET,2024-12-06,,Paid,IN-OCL-041392-0,Piece,1,1.8,1.8,walk-in,Felicia Gassenu
5128,Non-medical,EFPAC TABLETS,2024-12-06,,Paid,IN-OCL-041418-9,Strip,1,3.0,3.0,walk-in,Janet Nyamekye
5129,Non-medical,NO.10 LIVERSALT ERN,2024-12-06,,Paid,IN-OCL-041417-9,sachet,1,2.0,2.0,walk-in,Janet Nyamekye
5130,Non-medical,REDSUN JELLY 100mg 4's,2024-12-06,,Paid,IN-OCL-041416-2,,1,13.3,13.3,walk-in,Janet Nyamekye
5131,Non-medical,VERMOX ORAL TABLET 500MG,2024-12-06,,Paid,IN-OCL-041415-3,,1,27.0,27.0,walk-in,Janet Nyamekye
5132,Non-medical,MYCOSTAT CAPS,2024-12-06,,Paid,IN-OCL-041415-3,,1,11.2,11.2,walk-in,Janet Nyamekye
5133,Non-medical,Klovinal(Metronidazole +Clotrimazole+Lactobacillus),2024-12-06,,Paid,IN-OCL-041415-3,gram,1,50.0,50.0,walk-in,Janet Nyamekye
5134,Medical,KISS CONDOM,2024-12-06,,Paid,IN-OCL-041414-1,sachet,1,5.5,5.5,walk-in,Janet Nyamekye
5136,Non-medical,LUFART DS,2024-12-06,,Paid,IN-OCL-041413-4,Tab,1,30.0,30.0,walk-in,Janet Nyamekye
5137,Non-medical,VERMOX ORAL TABLET 500MG,2024-12-06,,Paid,IN-OCL-041413-4,,1,27.0,27.0,walk-in,Janet Nyamekye
5138,Non-medical,ASPIRIN (ALKA-SELTZER) 324 MG TABS 20'S,2024-12-06,,Paid,IN-OCL-041412-1,Tablet,1,6.5,6.5,walk-in,Janet Nyamekye
5139,Non-medical,NO.10 LIVERSALT ERN,2024-12-06,,Paid,IN-OCL-041411-4,sachet,2,2.0,4.0,walk-in,Janet Nyamekye
5140,Non-medical,MARK 11 INHALER,2024-12-06,,Paid,IN-OCL-041410-5,gram,1,17.0,17.0,walk-in,Janet Nyamekye
5141,Non-medical,ZUBES LOZENGES,2024-12-06,,Paid,IN-OCL-041410-5,Tablets,1,3.0,3.0,walk-in,Janet Nyamekye
5142,Non-medical,EFPAC TABLETS,2024-12-06,,Paid,IN-OCL-041409-5,Strip,1,3.0,3.0,walk-in,Janet Nyamekye
5144,Medical,KISS CONDOM,2024-12-06,,Paid,IN-OCL-041407-5,sachet,1,5.5,5.5,walk-in,Janet Nyamekye
5163,Non-medical,PARACETAMOL 500MG TABLETS (LOCAL),2024-12-06,,Paid,IN-OCL-041391-6,,2,1.5,3.0,walk-in,Felicia Gassenu
5185,Non-medical,MALARIA ANTIGEN TEST,2024-12-06,,Paid,IN-OCL-041374-8,-,1,12.0,12.0,walk-in,Felicia Gassenu
5165,Non-medical,Gebedol,2024-12-06,,Paid,IN-OCL-041390-8,Pack,1,4.0,4.0,walk-in,Felicia Gassenu
5186,Non-medical,LUFART DS,2024-12-06,,Paid,IN-OCL-041374-8,Tab,1,30.0,30.0,walk-in,Felicia Gassenu
5187,Non-medical,NESTER RUBBING ALCOHOL 475 ML,2024-12-06,,Paid,IN-OCL-041373-5,Container,1,51.5,51.5,walk-in,Felicia Gassenu
5188,Non-medical,Plaster Roll 1',2024-12-06,,Paid,IN-OCL-041373-5,Box,1,10.0,10.0,walk-in,Felicia Gassenu
5189,Non-medical,ZULU-100 TABS,2024-12-06,,Paid,IN-OCL-041372-8,Tablets,1,9.5,9.5,walk-in,Felicia Gassenu
5190,Non-medical,DYNEWELL 200MLSYRUP,2024-12-06,,Paid,IN-OCL-041371-7,ml,1,11.0,11.0,walk-in,Felicia Gassenu
5191,Non-medical,RHIZIN CETIRIZINE 10MG TAB 100'S,2024-12-06,,Paid,IN-OCL-041370-1,Tablet,1,2.0,2.0,walk-in,Felicia Gassenu
5192,Non-medical,FLUXAMOX CAPSULES 200'S,2024-12-06,,Paid,IN-OCL-041370-1,Tablet,2,16.0,32.0,walk-in,Felicia Gassenu
5194,Non-medical,RUBBING ALCOHOL,2024-12-06,,Paid,IN-OCL-041368-3,Bottle,1,25.0,25.0,walk-in,Felicia Gassenu
5195,Medical,COTTON WOOL 50MG,2024-12-06,,Paid,IN-OCL-041368-3,Piece,1,12.5,12.5,walk-in,Felicia Gassenu
5196,Non-medical,SHALTOUX LOZENGES,2024-12-06,,Paid,IN-OCL-041367-3,Container,8,1.0,8.0,walk-in,Felicia Gassenu
5197,Non-medical,LOFNAC GEL 30GM,2024-12-06,,Paid,IN-OCL-041367-3,Tube,1,13.0,13.0,walk-in,Felicia Gassenu
5198,Non-medical,KLOF GEL 30G,2024-12-06,,Paid,IN-OCL-041367-3,Tube,2,15.4,30.8,walk-in,Felicia Gassenu
5199,Non-medical,AMOKSIKLAV TAB 625MG,2024-12-06,,Paid,IN-OCL-041366-1,gram,1,90.0,90.0,walk-in,Felicia Gassenu
5200,Non-medical,WELLVITE VIT C+ZINC,2024-12-06,,Paid,IN-OCL-041366-1,pc,1,42.0,42.0,walk-in,Felicia Gassenu
5164,Non-medical,LONART DS,2024-12-06,,Paid,IN-OCL-041391-6,Tab,1,36.0,36.0,walk-in,Felicia Gassenu
5201,Non-medical,BEEHIVE BALSAM 200ML,2024-12-06,,Paid,IN-OCL-041366-1,ml,1,78.7,78.7,walk-in,Felicia Gassenu
5184,Non-medical,NO.10 LIVERSALT ERN,2024-12-06,,Paid,IN-OCL-041375-1,sachet,2,2.0,4.0,walk-in,Felicia Gassenu
5193,Non-medical,LYDIA POSTPILL,2024-12-06,,Paid,IN-OCL-041369-7,Pack,1,17.8,17.8,walk-in,Felicia Gassenu
5182,Non-medical,DICLOLEX 100MG SUPPOSITORY,2024-12-06,,Paid,IN-OCL-041377-5,gram,5,3.2,16.0,walk-in,Felicia Gassenu
5183,Non-medical,EASYCARE FABRIC PLASTERS SACHET,2024-12-06,,Paid,IN-OCL-041376-1,Piece,1,1.8,1.8,walk-in,Felicia Gassenu
5166,Non-medical,ROOTER MIXTURE,2024-12-06,,Paid,IN-OCL-041389-6,ml,1,37.8,37.8,walk-in,Felicia Gassenu
5167,Non-medical,LYDIA POSTPILL,2024-12-06,,Paid,IN-OCL-041388-4,Pack,1,17.8,17.8,walk-in,Felicia Gassenu
5168,Non-medical,GEBEDOL EXTRA,2024-12-06,,Paid,IN-OCL-041387-1,Tab,1,6.2,6.2,walk-in,Felicia Gassenu
5169,Non-medical,IBUPROFEN 400MG ESKAY,2024-12-06,,Paid,IN-OCL-041386-2,pc,1,3.0,3.0,walk-in,Felicia Gassenu
5171,Non-medical,WELLVITE VIT C+ZINC,2024-12-06,,Paid,IN-OCL-041386-2,pc,1,42.0,42.0,walk-in,Felicia Gassenu
5172,Non-medical,NO.10 LIVERSALT ERN,2024-12-06,,Paid,IN-OCL-041385-5,sachet,2,2.0,4.0,walk-in,Felicia Gassenu
5173,Non-medical,NO.10 LIVERSALT ERN,2024-12-06,,Paid,IN-OCL-041384-7,sachet,1,2.0,2.0,walk-in,Felicia Gassenu
5170,Non-medical,SHALTOUX LOZENGES,2024-12-06,,Paid,IN-OCL-041386-2,Container,6,1.0,6.0,walk-in,Felicia Gassenu
5174,Medical,Disposable Gloves 1 Pair,2024-12-06,,Paid,IN-OCL-041383-1,pc,2,1.8,3.6,walk-in,Felicia Gassenu
5180,Non-medical,PROCOLD TABS,2024-12-06,,Paid,IN-OCL-041379-6,Strip,1,12.0,12.0,walk-in,Felicia Gassenu
5179,Non-medical,Citro C 100mg Tab,2024-12-06,,Paid,IN-OCL-041380-5,gram,1,3.5,3.5,walk-in,Felicia Gassenu
5178,Medical,KISS CONDOM,2024-12-06,,Paid,IN-OCL-041381-1,sachet,2,5.5,11.0,walk-in,Felicia Gassenu
5181,Non-medical,EXFORGE 10/160MG 28'S,2024-12-06,,Paid,IN-OCL-041378-4,Strip,1,222.0,222.0,walk-in,Felicia Gassenu
5176,Non-medical,LYDIA POSTPILL,2024-12-06,,Paid,IN-OCL-041383-1,Pack,1,17.8,17.8,walk-in,Felicia Gassenu
5175,Medical,AWAKE WATER 500ML,2024-12-06,,Paid,IN-OCL-041383-1,ml,1,2.5,2.5,walk-in,Felicia Gassenu
5177,Non-medical,FISHERMAN'S FRIEND,2024-12-06,,Paid,IN-OCL-041382-5,sachet,1,28.0,28.0,walk-in,Felicia Gassenu
5072,Non-medical,RAPINOL TABS,2024-12-07,,Paid,IN-OCL-041455-3,Tablets,3,1.8,5.4,walk-in,Janet Nyamekye
5065,Medical,KISS CONDOM,2024-12-07,,Paid,IN-OCL-041461-6,sachet,1,5.5,5.5,walk-in,Janet Nyamekye
5066,Non-medical,NATRILIX SR INDAPAMIDE 1.5MG TAB 30'S,2024-12-07,,Paid,IN-OCL-041460-8,Tablet,1,161.0,161.0,walk-in,Janet Nyamekye
5067,Non-medical,VOLTFAST POWDER 50MG,2024-12-07,,Paid,IN-OCL-041459-2,sachet,1,5.2,5.2,walk-in,Janet Nyamekye
5068,Non-medical,VOLTFAST POWDER 50MG,2024-12-07,,Paid,IN-OCL-041458-6,sachet,4,5.2,20.8,walk-in,Janet Nyamekye
5069,Non-medical,ZENTEL ALBENDAZOLE 200MG TAB 2'S,2024-12-07,,Paid,IN-OCL-041457-8,Pack,1,19.0,19.0,walk-in,Janet Nyamekye
5070,Non-medical,SUPER APETI SYRUP,2024-12-07,,Paid,IN-OCL-041457-8,Bottle,1,33.0,33.0,walk-in,Janet Nyamekye
5071,Non-medical,PARACETAMOL 500MG TABLETS (LOCAL),2024-12-07,,Paid,IN-OCL-041456-2,,1,1.5,1.5,walk-in,Janet Nyamekye
5073,Non-medical,MYCOVIN GRISEOFULVIN 500MG TAB 250'S,2024-12-07,,Paid,IN-OCL-041454-0,Tablet,1,20.7,20.7,walk-in,Janet Nyamekye
5082,Non-medical,Metformin (Denk)500mg Tab,2024-12-07,,Paid,IN-OCL-041446-6,gram,35,2.0,70.0,walk-in,Janet Nyamekye
5075,Non-medical,KOSA SALINE NASAL DROP,2024-12-07,,Paid,IN-OCL-041453-7,Container,1,8.0,8.0,walk-in,Janet Nyamekye
5076,Non-medical,MAGACID TABS,2024-12-07,,Paid,IN-OCL-041452-2,,2,2.1,4.2,walk-in,Janet Nyamekye
5077,Non-medical,NAKLOFEN DUO 75MG CAP 20'S,2024-12-07,,Paid,IN-OCL-041451-8,Tablet,10,4.8,48.0,walk-in,Janet Nyamekye
5078,Non-medical,DICLOLEX 100MG SUPPOSITORY,2024-12-07,,Paid,IN-OCL-041450-4,gram,3,3.2,9.6,walk-in,Janet Nyamekye
5079,Non-medical,METAGYL METRONIDAZOLE 400MG TAB 280'S,2024-12-07,,Paid,IN-OCL-041449-7,Tablet,1,4.0,4.0,walk-in,Janet Nyamekye
5080,Non-medical,DICLOLEX 100MG SUPPOSITORY,2024-12-07,,Paid,IN-OCL-041448-5,gram,1,3.2,3.2,walk-in,Janet Nyamekye
5081,Non-medical,MARTINS LIVER SALT LEMON,2024-12-07,,Paid,IN-OCL-041447-7,sachet,2,2.0,4.0,walk-in,Janet Nyamekye
5064,Non-medical,Citro C 100mg Tab,2024-12-07,,Paid,IN-OCL-041461-6,gram,5,3.5,17.5,walk-in,Janet Nyamekye
5074,Non-medical,KETAZOL 30G,2024-12-07,,Paid,IN-OCL-041454-0,Tube,1,27.0,27.0,walk-in,Janet Nyamekye
5062,Medical,6'' crepe bandage,2024-12-07,,Paid,IN-OCL-041462-2,Piece,1,14.0,14.0,walk-in,Janet Nyamekye
5044,Non-medical,CO-TRIMOXAZOLE TABS 80/400MG PHYTO-RIKER,2024-12-07,,Paid,IN-OCL-041474-5,Strip,1,1.5,1.5,walk-in,Janet Nyamekye
5060,Non-medical,SHALTOUX LOZENGES,2024-12-07,,Paid,IN-OCL-041463-9,Container,4,1.0,4.0,walk-in,Janet Nyamekye
5042,Non-medical,APETAMIN SYRUP,2024-12-07,,Paid,IN-OCL-041475-8,Bottle,1,65.0,65.0,walk-in,Janet Nyamekye
5043,Non-medical,DICLO-DENK TABS 100MG,2024-12-07,,Paid,IN-OCL-041474-5,Box,4,4.6,18.4,walk-in,Janet Nyamekye
5083,Non-medical,ECL VITAMIN B COMPLEX,2024-12-07,,Paid,IN-OCL-041446-6,Bottle,2,1.0,2.0,walk-in,Janet Nyamekye
5045,Non-medical,NAKLOFEN DUO 75MG CAP 20'S,2024-12-07,,Paid,IN-OCL-041473-2,Tablet,3,4.8,14.4,walk-in,Janet Nyamekye
5046,Non-medical,FLUXAMOX CAPSULES 200'S,2024-12-07,,Paid,IN-OCL-041473-2,Tablet,1,16.0,16.0,walk-in,Janet Nyamekye
5047,Medical,AWAKE WATER 500ML,2024-12-07,,Paid,IN-OCL-041472-1,ml,1,2.5,2.5,walk-in,Janet Nyamekye
5048,Non-medical,LYDIA POSTPILL,2024-12-07,,Paid,IN-OCL-041472-1,Pack,1,17.8,17.8,walk-in,Janet Nyamekye
5049,Non-medical,WELLVITE VIT C+ZINC,2024-12-07,,Paid,IN-OCL-041471-2,pc,1,42.0,42.0,walk-in,Janet Nyamekye
5061,Non-medical,ZUBES LOZENGES,2024-12-07,,Paid,IN-OCL-041463-9,Tablets,2,3.0,6.0,walk-in,Janet Nyamekye
5050,Non-medical,LYDIA POSTPILL,2024-12-07,,Paid,IN-OCL-041470-6,Pack,1,17.8,17.8,walk-in,Janet Nyamekye
5052,Non-medical,GEBEDOL EXTRA,2024-12-07,,Paid,IN-OCL-041469-6,Tab,1,6.2,6.2,walk-in,Janet Nyamekye
5053,Non-medical,GENTIAN VIOLET 60ML GV,2024-12-07,,Paid,IN-OCL-041468-1,Bottle,1,5.0,5.0,walk-in,Janet Nyamekye
5054,Non-medical,LYDIA POSTPILL,2024-12-07,,Paid,IN-OCL-041467-9,Pack,1,17.8,17.8,walk-in,Janet Nyamekye
5055,Non-medical,SHALTOUX LOZENGES,2024-12-07,,Paid,IN-OCL-041466-0,Container,7,1.0,7.0,walk-in,Janet Nyamekye
5056,Non-medical,MYCOLEX 3 TRIPLE ACTION CREAM30G,2024-12-07,,Paid,IN-OCL-041466-0,Tube,1,42.0,42.0,walk-in,Janet Nyamekye
5057,Non-medical,MARK 11 INHALER,2024-12-07,,Paid,IN-OCL-041466-0,gram,1,17.0,17.0,walk-in,Janet Nyamekye
5058,Non-medical,LUEX FLUREST COLD AND FLU TABLETS,2024-12-07,,Paid,IN-OCL-041465-8,,1,48.5,48.5,walk-in,Janet Nyamekye
5059,Non-medical,PARACETAMOL 500MG TABLETS (LOCAL),2024-12-07,,Paid,IN-OCL-041464-0,,1,1.5,1.5,walk-in,Janet Nyamekye
5051,Non-medical,Citro C 100mg Tab,2024-12-07,,Paid,IN-OCL-041470-6,gram,2,3.5,7.0,walk-in,Janet Nyamekye
5084,Non-medical,MULTIVITAMIN TABLET,2024-12-07,,Paid,IN-OCL-041446-6,,2,1.0,2.0,walk-in,Janet Nyamekye
5063,Non-medical,AMOKSICLAV 1G,2024-12-07,,Paid,IN-OCL-041462-2,,1,120.0,120.0,walk-in,Janet Nyamekye
5086,Non-medical,GEBEDOL EXTRA,2024-12-07,,Paid,IN-OCL-041445-8,Tab,1,6.2,6.2,walk-in,Janet Nyamekye
5108,Non-medical,ORS PHYTO-RIKER,2024-12-07,,Paid,IN-OCL-041430-8,gram,4,2.0,8.0,walk-in,Janet Nyamekye
5109,Non-medical,ZINTAB 10 DISPERSIBLE TAB MGP,2024-12-07,,Paid,IN-OCL-041430-8,Tablet,1,2.0,2.0,walk-in,Janet Nyamekye
5110,Medical,GAUZE BANDAGE B/S 6'' 15CM,2024-12-07,,Paid,IN-OCL-041429-4,Bundle,1,3.0,3.0,walk-in,Janet Nyamekye
5111,Non-medical,LUEX FLUREST COLD AND FLU TABLETS,2024-12-07,,Paid,IN-OCL-041428-9,,1,48.5,48.5,walk-in,Janet Nyamekye
5112,Non-medical,VERMOX ORAL TABLET 500MG,2024-12-07,,Paid,IN-OCL-041428-9,,1,27.0,27.0,walk-in,Janet Nyamekye
5113,Non-medical,GENTIAN VIOLET 60ML GV,2024-12-07,,Paid,IN-OCL-041427-0,Bottle,1,5.0,5.0,walk-in,Janet Nyamekye
5115,Non-medical,ORS PHYTO-RIKER,2024-12-07,,Paid,IN-OCL-041426-9,gram,2,2.0,4.0,walk-in,Janet Nyamekye
5116,Non-medical,TAGERA FORTE SECNIDAZOLE 2G 2'S TAB,2024-12-07,,Paid,IN-OCL-041426-9,Pack,1,18.0,18.0,walk-in,Janet Nyamekye
5107,Non-medical,NEXCOFER CAPS,2024-12-07,,Paid,IN-OCL-041431-2,,1,17.0,17.0,walk-in,Janet Nyamekye
5117,Non-medical,Metrolex F,2024-12-07,,Paid,IN-OCL-041426-9,gram,1,32.0,32.0,walk-in,Janet Nyamekye
5119,Non-medical,Nospa 40mg,2024-12-07,,Paid,IN-OCL-041424-4,gram,10,2.3,23.0,walk-in,Janet Nyamekye
5120,Non-medical,BUSCOPAN CRAMPS TAB  20'S,2024-12-07,,Paid,IN-OCL-041423-0,gram,5,7.2,36.0,walk-in,Janet Nyamekye
5121,Non-medical,RAPINOL TABS,2024-12-07,,Paid,IN-OCL-041422-4,Tablets,3,1.8,5.4,walk-in,Janet Nyamekye
5122,Medical,BARE BACK CONDOMS,2024-12-07,,Paid,IN-OCL-041421-5,sachet,1,22.0,22.0,walk-in,Janet Nyamekye
5123,Non-medical,NAKLOFEN DUO 75MG CAP 20'S,2024-12-07,,Paid,IN-OCL-041420-4,Tablet,2,4.8,9.6,walk-in,Janet Nyamekye
5124,Non-medical,NEO-HYCOLEX EYE/EAR DROPS 5ML,2024-12-07,,Paid,IN-OCL-041420-4,Vial,1,48.0,48.0,walk-in,Janet Nyamekye
