PRODUCT,LOCATION,LOCATION TYPE,CREATED,BATCH,EXPIRE,UNIT,QUANTITY LEFT,BASE PRICE LIST
dressing,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0012345,2023-02-10,-,0,5.0
injections,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0012345,2023-02-10,-,0,5.0
hepatitis b test,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0012346,2024-02-10,Pack,0,20.0
body mass index,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0012347,2023-02-10,-,0,15.0
consultation,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,0012348,2023-02-10,-,0,10.0
crestor 5mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,RF558,2023-02-28,Strip,1,357.0
diagellates elixir 125ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2027-06-30,Bottle,29,28.0
prostat 60  10 capsules,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2023-08-31,Milligram,0,70.0
aciclovir cream 2gm,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2025-05-31,Pack,0,50.0
surfaz triple action 10g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2021-07-01,Tube,0,14.0
epiderm triple action cream 15g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2025-03-31,Tube,0,8.0
candiderm cream 15g glenmark,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2024-02-01,Tube,0,25.0
frusemide 40mg tablet 28's actavis,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1122310,2025-06-30,Tablet,0,2.0
apc tab cpd bl 10's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,112239,2026-07-09,Tab,0,2.7
rapinol tab,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,112239,2025-02-28,Tab,0,2.0
buscomed 10mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,112238,2027-02-28,gram,85,6.3
sirdalud tab 2mg 30's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,112238,2022-03-09,Tab,0,55.0
nospa 40mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,112237,2027-12-31,gram,100,3.0
gebedol extra,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,112236,2027-04-30,Tab,41,6.5
cotton wool 25mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,112233,2027-11-30,gram,6,9.0
cotton wool 200g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,112232,2027-03-31,gram,4,28.0
zoflora disinfectant,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,112231,2022-02-09,ml,0,18.0
chocho hand and foot cream,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,112310,2024-08-09,ml,0,14.0
olfen gel 20gm,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,11239,2024-01-09,gram,0,43.0
lavet,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2027-09-30,gram,1,49.0
fastum gel 20g 2.5%,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,11238,2023-09-09,ml,0,25.0
cromax-2 eye drop,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2022-08-01,ml,0,24.0
paracetamol (calpol)  6+ 100ml syr,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,112360,2023-02-28,ml,0,111.0
lavina saline nasal drop 0.9%,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2025-03-31,ml,0,9.0
zinnat 250mg susp,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,11237,2022-04-09,gram,0,135.0
augmentin susp 457mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,11233,2021-06-09,,0,100.0
durol junior,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2022-07-01,ml,0,9.0
seven seas cod liver oil 100 ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2027-12-31,ml,1,78.0
brenex  multivitamin syrup,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2023-01-31,ml,0,21.0
vit-b denk,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2023-05-01,Milligram,0,1.8
proximexa cefuroxime 250mg susp 50ml ,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,11231,2024-02-29,Tablet,1,135.0
visionace caps,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2022-06-01,gram,0,70.0
zithromax susp,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12386,2022-12-09,ml,0,110.0
healthlink glucosamine caps 30's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2022-06-01,Milligram,0,64.0
dns 500ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12385,2023-05-09,vial,0,8.0
free flex ultra,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2023-02-01,gram,0,137.0
glucose 5% basi 50mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12385,2024-04-09,vial,0,10.0
tcp 50ml uk,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12382,2023-11-09,ml,0,114.0
wellman 50+ caps,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2027-02-28,,3,142.2
pregnacare original tablet 30',Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2027-03-31,Pack,2,142.2
pregnacare breast feeding,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2021-05-01,gram,0,115.0
kamaclox mouthwash,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2023-08-01,ml,0,12.0
hot water bottle covered,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2022-02-01,gram,0,45.0
b.co 30's bas.nut,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12376,2023-10-09,gram,0,1.2
flagyl 400mg tab 100's sanofi,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2024-03-01,Tablet,0,0.2
permoxyl caps 500mg 200',Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2026-05-31,pc,3,10.5
piriton tab  ecl,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2027-05-31,,0,5.0
hayzine syrup,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2021-05-01,ml,0,6.0
aludrox strips,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12369,2023-01-31,gram,0,2.0
magacid fastmelt,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12367,2025-02-28,,1,1.5
clarityn loratadine 10mg tablet 7's bayer,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2025-10-31,Tablet,0,11.0
diphex adult cough syrup original,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2026-07-01,ml,0,27.0
gudapet tab 30's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12365,2023-02-28,Milligram,0,11.0
benylin dry cough,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2025-10-31,ml,0,87.0
bells baby cough syrup 100ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2026-01-31,Bottle,2,48.0
rhinathiol infants,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2024-01-01,gram,0,72.0
rhinathiol adult,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2024-04-30,gram,0,78.0
benylin 4 flu syrup 100ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2026-03-31,Bottle,0,88.0
benylin 4flu syr 100ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2025-02-28,ml,0,88.0
benylin chesty 150ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2024-02-01,ml,0,118.0
cyprodine syrup,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12359,2027-06-30,ml,0,98.8
samalin adult cough syr,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2026-09-30,ml,0,16.0
diphex junior,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2024-08-31,ml,0,9.5
flemex cough syrup junior,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2026-11-30,ml,0,14.6
viscof expectorant syrup,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2025-08-31,ml,0,35.0
diphex bronchodilator,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2022-04-01,gram,0,9.5
flemex cough syrup adult,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2026-06-30,ml,0,17.6
asmadrin tab/asmanol,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12356,2025-02-09,Milligram,0,1.6
bebak disinfectant spray 150ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2022-04-30,Bottle,0,24.0
ventolin 2mg 5ml/180,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12354,2021-06-09,ml,0,41.0
vit e 200iu (h'aid) 60's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2024-04-30,Tab,0,93.0
enat vitamin e 400iu cap 30's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2025-03-09,Tablet,1,116.0
postinor 2 original tabs,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12353,2026-11-30,,0,78.0
ferrous sulphate 200mg tab 1000's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2024-04-12,Tablet,1,43.0
examox susp. 125mg/5ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12351,2023-01-09,ml,0,12.0
primolut n tabs,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2027-04-30,Tab,9,6.2
clomid tabs,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2023-11-30,Tab,0,66.0
cefuroxime inj 750mg troge,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2021-11-01,vial,0,15.0
diclofenac injection 75mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2022-11-01,gram,0,0.6
hydrocortisone  iv 100mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2022-12-01,gram,0,4.0
gvither injection 80mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2023-12-31,Bottle,0,4.8
amox'lin susp 100ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,123410,2022-09-09,Bottle,0,8.0
omezole omeprazole 20mg 28's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2027-07-01,Tablet,1,39.5
advaprazole caps 20mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2021-11-01,Milligram,0,23.0
deptrin co-trimoxazole 480mg tab 500's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12349,2022-09-09,Tablet,0,7.0
auntie mary gripe water,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12348,2026-07-31,Bottle,3,25.0
gastracid antacid susp 200ml,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12347,2023-06-09,Bottle,0,11.0
malafan tab,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2025-12-31,Tab,0,9.0
suppository paracetamol(denk)250mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12346,2022-05-09,gram,0,2.5
coartem art/lumefantrine 20/120mg tab 12's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2024-04-01,Tablet,0,85.0
para-denk paracetamol 250mg supp 10's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12345,2026-03-31,Tablet,0,7.0
gacet-250 250mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12343,2027-03-09,,52,2.0
replenish caps 30's,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2022-02-09,Tab,0,220.0
gacet 125mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,12342,2027-02-09,,45,1.5
onetouch select plus meter,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2021-02-09,Piece,0,370.0
thermometer,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2027-02-28,Piece,2,60.0
faytex ultra normal,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2024-11-01,sachet,0,12.0
cholesterol rapid test,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1236,2026-04-08,gram,4,75.0
haemoglobin syrup 200ml m&g,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1235,2027-04-30,ml,1,15.5
faytex ultra night,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,1234,2025-05-01,sachet,0,12.0
